feature_columns,fscores
positionID_00005879,0.0
positionID_00005880,0.0
positionID_00005881,0.0
positionID_00005882,0.0
positionID_00005883,0.0
positionID_00005884,0.0
positionID_00005885,0.0
positionID_00005886,0.0
positionID_00006474,0.0
positionID_00006476,0.0
positionID_00005582,0.0
positionID_00007076,0.0
positionID_00007065,0.0
positionID_00007066,0.0
positionID_00007067,0.0
positionID_00007068,0.0
positionID_00007069,0.0
positionID_00007070,0.0
positionID_00007071,0.0
positionID_00007072,0.0
positionID_00007073,0.0
positionID_00007074,0.0
positionID_00000023,0.0
positionID_00007077,0.0
positionID_00007063,0.0
positionID_00007078,0.0
positionID_00007079,0.0
positionID_00007080,0.0
positionID_00007081,0.0
positionID_00007082,0.0
positionID_00007083,0.0
positionID_00007084,0.0
positionID_00007085,0.0
positionID_00007086,0.0
positionID_00007087,0.0
positionID_00000021,0.0
positionID_00007064,0.0
positionID_00007062,0.0
positionID_00007090,0.0
positionID_00007048,0.0
positionID_00007037,0.0
positionID_00007038,0.0
positionID_00007039,0.0
positionID_00007040,0.0
positionID_00007041,0.0
positionID_00007042,0.0
positionID_00007043,0.0
positionID_00007044,0.0
positionID_00007045,0.0
positionID_00007046,0.0
positionID_00007047,0.0
positionID_00007049,0.0
positionID_00007061,0.0
positionID_00007050,0.0
positionID_00007051,0.0
positionID_00007052,0.0
positionID_00007053,0.0
positionID_00007054,0.0
positionID_00007055,0.0
positionID_00007056,0.0
positionID_00007057,0.0
positionID_00007058,0.0
positionID_00007059,0.0
positionID_00007060,0.0
positionID_00007089,0.0
positionID_00007091,0.0
positionID_00007035,0.0
positionID_00007132,0.0
positionID_00007121,0.0
positionID_00007122,0.0
positionID_00007123,0.0
positionID_00007124,0.0
positionID_00007125,0.0
positionID_00007126,0.0
positionID_00007127,0.0
positionID_00007128,0.0
positionID_00007129,0.0
positionID_00007130,0.0
positionID_00007131,0.0
positionID_00007133,0.0
positionID_00007119,0.0
positionID_00007134,0.0
positionID_00007135,0.0
positionID_00007136,0.0
positionID_00007137,0.0
positionID_00007138,0.0
positionID_00000018,0.0
positionID_00007140,0.0
positionID_00007141,0.0
positionID_00007142,0.0
positionID_00007143,0.0
positionID_00007144,0.0
positionID_00007120,0.0
positionID_00007118,0.0
positionID_00007092,0.0
positionID_00000019,0.0
positionID_00007093,0.0
positionID_00007094,0.0
positionID_00007095,0.0
positionID_00000020,0.0
positionID_00007097,0.0
positionID_00007098,0.0
positionID_00007099,0.0
positionID_00007100,0.0
positionID_00007101,0.0
positionID_00007102,0.0
positionID_00007103,0.0
positionID_00007105,0.0
positionID_00007117,0.0
positionID_00007106,0.0
positionID_00007107,0.0
positionID_00007108,0.0
positionID_00007109,0.0
positionID_00007110,0.0
positionID_00007111,0.0
positionID_00007112,0.0
positionID_00007113,0.0
positionID_00007114,0.0
positionID_00007115,0.0
positionID_00007116,0.0
positionID_00007036,0.0
positionID_00007034,0.0
positionID_00006923,0.0
positionID_00006964,0.0
positionID_00006953,0.0
positionID_00006954,0.0
positionID_00006955,0.0
positionID_00006956,0.0
positionID_00006957,0.0
positionID_00006958,0.0
positionID_00006959,0.0
positionID_00006960,0.0
positionID_00006961,0.0
positionID_00006962,0.0
positionID_00006963,0.0
positionID_00006965,0.0
positionID_00000024,0.0
positionID_00006966,0.0
positionID_00006967,0.0
positionID_00006968,0.0
positionID_00006969,0.0
positionID_00006970,0.0
positionID_00006971,0.0
positionID_00006972,0.0
positionID_00006973,0.0
positionID_00006974,0.0
positionID_00006975,0.0
positionID_00006976,0.0
positionID_00006952,0.0
positionID_00006950,0.0
positionID_00006978,0.0
positionID_00006936,0.0
positionID_00006925,0.0
positionID_00006926,0.0
positionID_00006927,0.0
positionID_00006928,0.0
positionID_00006929,0.0
positionID_00006930,0.0
positionID_00006931,0.0
positionID_00006932,0.0
positionID_00000025,0.0
positionID_00006934,0.0
positionID_00006935,0.0
positionID_00006937,0.0
positionID_00006949,0.0
positionID_00006938,0.0
positionID_00006939,0.0
positionID_00006940,0.0
positionID_00006941,0.0
positionID_00006942,0.0
positionID_00006943,0.0
positionID_00006944,0.0
positionID_00006945,0.0
positionID_00006946,0.0
positionID_00006947,0.0
positionID_00006948,0.0
positionID_00006977,0.0
positionID_00006979,0.0
positionID_00007033,0.0
positionID_00007020,0.0
positionID_00007009,0.0
positionID_00007010,0.0
positionID_00007011,0.0
positionID_00007012,0.0
positionID_00007013,0.0
positionID_00007014,0.0
positionID_00007015,0.0
positionID_00007016,0.0
positionID_00007017,0.0
positionID_00007018,0.0
positionID_00007019,0.0
positionID_00007021,0.0
positionID_00007007,0.0
positionID_00007022,0.0
positionID_00007023,0.0
positionID_00007024,0.0
positionID_00007025,0.0
positionID_00007026,0.0
positionID_00007027,0.0
positionID_00007028,0.0
positionID_00007029,0.0
positionID_00007030,0.0
positionID_00007031,0.0
positionID_00007032,0.0
positionID_00007008,0.0
positionID_00007006,0.0
positionID_00006980,0.0
positionID_00006992,0.0
positionID_00006981,0.0
positionID_00006982,0.0
positionID_00006983,0.0
positionID_00006984,0.0
positionID_00006985,0.0
positionID_00006986,0.0
positionID_00006987,0.0
positionID_00006988,0.0
positionID_00006989,0.0
positionID_00006990,0.0
positionID_00006991,0.0
positionID_00006993,0.0
positionID_00007005,0.0
positionID_00006994,0.0
positionID_00006995,0.0
positionID_00006996,0.0
positionID_00006997,0.0
positionID_00006998,0.0
positionID_00006999,0.0
positionID_00007000,0.0
positionID_00007001,0.0
positionID_00007002,0.0
positionID_00007003,0.0
positionID_00007004,0.0
positionID_00000017,0.0
positionID_00007146,0.0
positionID_00007147,0.0
positionID_00007299,0.0
positionID_00007288,0.0
positionID_00007289,0.0
positionID_00007290,0.0
positionID_00007291,0.0
positionID_00007292,0.0
positionID_00007293,0.0
positionID_00007294,0.0
positionID_00000007,0.0
positionID_00007296,0.0
positionID_00007297,0.0
positionID_00007298,0.0
positionID_00007300,0.0
positionID_00007286,0.0
positionID_00007301,0.0
positionID_00007302,0.0
positionID_00007303,0.0
positionID_00007304,0.0
positionID_00007305,0.0
positionID_00007306,0.0
positionID_00007307,0.0
positionID_00007308,0.0
positionID_00007309,0.0
positionID_00007310,0.0
positionID_00007311,0.0
positionID_00007287,0.0
positionID_00007285,0.0
positionID_00007313,0.0
positionID_00007271,0.0
positionID_00007260,0.0
positionID_00007261,0.0
positionID_00007262,0.0
positionID_00007263,0.0
positionID_00007264,0.0
positionID_00007265,0.0
positionID_00007266,0.0
positionID_00007267,0.0
positionID_00007268,0.0
positionID_00007269,0.0
positionID_00007270,0.0
positionID_00007272,0.0
positionID_00007284,0.0
positionID_00007273,0.0
positionID_00007274,0.0
positionID_00007275,0.0
positionID_00007276,0.0
positionID_00007277,0.0
positionID_00007278,0.0
positionID_00007279,0.0
positionID_00007280,0.0
positionID_00007281,0.0
positionID_00007282,0.0
positionID_00007283,0.0
positionID_00007312,0.0
positionID_00007314,0.0
positionID_00007148,0.0
positionID_00007355,0.0
positionID_00007344,0.0
positionID_00007345,0.0
positionID_00007346,0.0
positionID_00007347,0.0
positionID_00007348,0.0
positionID_00007349,0.0
positionID_00007350,0.0
positionID_00007351,0.0
positionID_00007352,0.0
positionID_00007353,0.0
positionID_00007354,0.0
positionID_00007356,0.0
positionID_00000004,0.0
positionID_00007357,0.0
positionID_00007358,0.0
positionID_00007359,0.0
positionID_00007360,0.0
positionID_00007361,0.0
positionID_00007362,0.0
positionID_00007363,0.0
positionID_00007364,0.0
positionID_00007365,0.0
positionID_00007366,0.0
positionID_00007367,0.0
positionID_00000002,0.0
positionID_00007341,0.0
positionID_00007315,0.0
positionID_00007327,0.0
positionID_00007316,0.0
positionID_00007317,0.0
positionID_00007318,0.0
positionID_00007319,0.0
positionID_00007320,0.0
positionID_00007321,0.0
positionID_00007322,0.0
positionID_00007323,0.0
positionID_00007324,0.0
positionID_00007325,0.0
positionID_00007326,0.0
positionID_00007328,0.0
positionID_00007340,0.0
positionID_00007329,0.0
positionID_00000006,0.0
positionID_00007331,0.0
positionID_00007332,0.0
positionID_00007333,0.0
positionID_00007334,0.0
positionID_00007335,0.0
positionID_00007336,0.0
positionID_00007337,0.0
positionID_00000005,0.0
positionID_00007339,0.0
positionID_00007259,0.0
positionID_00007258,0.0
positionID_00007257,0.0
positionID_00007188,0.0
positionID_00007177,0.0
positionID_00007178,0.0
positionID_00007179,0.0
positionID_00007180,0.0
positionID_00007181,0.0
positionID_00007182,0.0
positionID_00007183,0.0
positionID_00007184,0.0
positionID_00007185,0.0
positionID_00007186,0.0
positionID_00000013,0.0
positionID_00007189,0.0
positionID_00007175,0.0
positionID_00007190,0.0
positionID_00007191,0.0
positionID_00007192,0.0
positionID_00007193,0.0
positionID_00007194,0.0
positionID_00007195,0.0
positionID_00007196,0.0
positionID_00007197,0.0
positionID_00007198,0.0
positionID_00007199,0.0
positionID_00007200,0.0
positionID_00007176,0.0
positionID_00007174,0.0
positionID_00007256,0.0
positionID_00007160,0.0
positionID_00000016,0.0
positionID_00007150,0.0
positionID_00007151,0.0
positionID_00007152,0.0
positionID_00007153,0.0
positionID_00007154,0.0
positionID_00007155,0.0
positionID_00007156,0.0
positionID_00007157,0.0
positionID_00007158,0.0
positionID_00000014,0.0
positionID_00007161,0.0
positionID_00007173,0.0
positionID_00007162,0.0
positionID_00007163,0.0
positionID_00007164,0.0
positionID_00007165,0.0
positionID_00007166,0.0
positionID_00007167,0.0
positionID_00007168,0.0
positionID_00007169,0.0
positionID_00007170,0.0
positionID_00007171,0.0
positionID_00007172,0.0
positionID_00007201,0.0
positionID_00007202,0.0
positionID_00000012,0.0
positionID_00000011,0.0
positionID_00007232,0.0
positionID_00007233,0.0
positionID_00007234,0.0
positionID_00007235,0.0
positionID_00007236,0.0
positionID_00007237,0.0
positionID_00007238,0.0
positionID_00007239,0.0
positionID_00007240,0.0
positionID_00007241,0.0
positionID_00007242,0.0
positionID_00007244,0.0
positionID_00007204,0.0
positionID_00007245,0.0
positionID_00007246,0.0
positionID_00007247,0.0
positionID_00007248,0.0
positionID_00007249,0.0
positionID_00000009,0.0
positionID_00007251,0.0
positionID_00007252,0.0
positionID_00007253,0.0
positionID_00007254,0.0
positionID_00007255,0.0
positionID_00007231,0.0
positionID_00007230,0.0
positionID_00007229,0.0
positionID_00007228,0.0
positionID_00007205,0.0
positionID_00007206,0.0
positionID_00007207,0.0
positionID_00007208,0.0
positionID_00007209,0.0
positionID_00007210,0.0
positionID_00007211,0.0
positionID_00007212,0.0
positionID_00007213,0.0
positionID_00007214,0.0
positionID_00007215,0.0
positionID_00007216,0.0
positionID_00007217,0.0
positionID_00007218,0.0
positionID_00007219,0.0
positionID_00007220,0.0
positionID_00007221,0.0
positionID_00007222,0.0
positionID_00007223,0.0
positionID_00007224,0.0
positionID_00007225,0.0
positionID_00007226,0.0
positionID_00007227,0.0
positionID_00006924,0.0
positionID_00006922,0.0
positionID_00006477,0.0
positionID_00000036,0.0
positionID_00006618,0.0
positionID_00006619,0.0
positionID_00006620,0.0
positionID_00006621,0.0
positionID_00006622,0.0
positionID_00006623,0.0
positionID_00006624,0.0
positionID_00006625,0.0
positionID_00006626,0.0
positionID_00006627,0.0
positionID_00006628,0.0
positionID_00006630,0.0
positionID_00006616,0.0
positionID_00006631,0.0
positionID_00006632,0.0
positionID_00006633,0.0
positionID_00000035,0.0
positionID_00006635,0.0
positionID_00006636,0.0
positionID_00006637,0.0
positionID_00006638,0.0
positionID_00006639,0.0
positionID_00006640,0.0
positionID_00006641,0.0
positionID_00006617,0.0
positionID_00006615,0.0
positionID_00006643,0.0
positionID_00006601,0.0
positionID_00006590,0.0
positionID_00006591,0.0
positionID_00006592,0.0
positionID_00006593,0.0
positionID_00006594,0.0
positionID_00006595,0.0
positionID_00006596,0.0
positionID_00006597,0.0
positionID_00006598,0.0
positionID_00006599,0.0
positionID_00006600,0.0
positionID_00006602,0.0
positionID_00006614,0.0
positionID_00006603,0.0
positionID_00006604,0.0
positionID_00006605,0.0
positionID_00006606,0.0
positionID_00006607,0.0
positionID_00006608,0.0
positionID_00006609,0.0
positionID_00006610,0.0
positionID_00006611,0.0
positionID_00006612,0.0
positionID_00006613,0.0
positionID_00006642,0.0
positionID_00006644,0.0
positionID_00006588,0.0
positionID_00006685,0.0
positionID_00006674,0.0
positionID_00006675,0.0
positionID_00006676,0.0
positionID_00006677,0.0
positionID_00006678,0.0
positionID_00006679,0.0
positionID_00006680,0.0
positionID_00006681,0.0
positionID_00006682,0.0
positionID_00006683,0.0
positionID_00006684,0.0
positionID_00006686,0.0
positionID_00006672,0.0
positionID_00006687,0.0
positionID_00006688,0.0
positionID_00006689,0.0
positionID_00000034,0.0
positionID_00006691,0.0
positionID_00006692,0.0
positionID_00006693,0.0
positionID_00006694,0.0
positionID_00006695,0.0
positionID_00006696,0.0
positionID_00006697,0.0
positionID_00006673,0.0
positionID_00006671,0.0
positionID_00006645,0.0
positionID_00006657,0.0
positionID_00006646,0.0
positionID_00006647,0.0
positionID_00006648,0.0
positionID_00006649,0.0
positionID_00006650,0.0
positionID_00006651,0.0
positionID_00006652,0.0
positionID_00006653,0.0
positionID_00006654,0.0
positionID_00006655,0.0
positionID_00006656,0.0
positionID_00006658,0.0
positionID_00006670,0.0
positionID_00006659,0.0
positionID_00006660,0.0
positionID_00006661,0.0
positionID_00006662,0.0
positionID_00006663,0.0
positionID_00006664,0.0
positionID_00006665,0.0
positionID_00006666,0.0
positionID_00006667,0.0
positionID_00006668,0.0
positionID_00006669,0.0
positionID_00006589,0.0
positionID_00006587,0.0
positionID_00006921,0.0
positionID_00006517,0.0
positionID_00006506,0.0
positionID_00006507,0.0
positionID_00006508,0.0
positionID_00006509,0.0
positionID_00006510,0.0
positionID_00006511,0.0
positionID_00006512,0.0
positionID_00006513,0.0
positionID_00006514,0.0
positionID_00006515,0.0
positionID_00006516,0.0
positionID_00006518,0.0
positionID_00006504,0.0
positionID_00006519,0.0
positionID_00006520,0.0
positionID_00006521,0.0
positionID_00006522,0.0
positionID_00006523,0.0
positionID_00006524,0.0
positionID_00006525,0.0
positionID_00006526,0.0
positionID_00006527,0.0
positionID_00006528,0.0
positionID_00006529,0.0
positionID_00006505,0.0
positionID_00006503,0.0
positionID_00006531,0.0
positionID_00006489,0.0
positionID_00006478,0.0
positionID_00006479,0.0
positionID_00006480,0.0
positionID_00006481,0.0
positionID_00006482,0.0
positionID_00006483,0.0
positionID_00006484,0.0
positionID_00006485,0.0
positionID_00006486,0.0
positionID_00006487,0.0
positionID_00006488,0.0
positionID_00006490,0.0
positionID_00006502,0.0
positionID_00006491,0.0
positionID_00000041,0.0
positionID_00006493,0.0
positionID_00006494,0.0
positionID_00006495,0.0
positionID_00006496,0.0
positionID_00006497,0.0
positionID_00006498,0.0
positionID_00006499,0.0
positionID_00006500,0.0
positionID_00006501,0.0
positionID_00006530,0.0
positionID_00006532,0.0
positionID_00006586,0.0
positionID_00006573,0.0
positionID_00006562,0.0
positionID_00006563,0.0
positionID_00006564,0.0
positionID_00006565,0.0
positionID_00006566,0.0
positionID_00000038,0.0
positionID_00006568,0.0
positionID_00006569,0.0
positionID_00000037,0.0
positionID_00006571,0.0
positionID_00006572,0.0
positionID_00006574,0.0
positionID_00006560,0.0
positionID_00006575,0.0
positionID_00006576,0.0
positionID_00006577,0.0
positionID_00006578,0.0
positionID_00006579,0.0
positionID_00006580,0.0
positionID_00006581,0.0
positionID_00006582,0.0
positionID_00006583,0.0
positionID_00006584,0.0
positionID_00006585,0.0
positionID_00006561,0.0
positionID_00000040,0.0
positionID_00006533,0.0
positionID_00006545,0.0
positionID_00006534,0.0
positionID_00006535,0.0
positionID_00006536,0.0
positionID_00006537,0.0
positionID_00006538,0.0
positionID_00006539,0.0
positionID_00006540,0.0
positionID_00006541,0.0
positionID_00006542,0.0
positionID_00006543,0.0
positionID_00006544,0.0
positionID_00006546,0.0
positionID_00006558,0.0
positionID_00006547,0.0
positionID_00006548,0.0
positionID_00006549,0.0
positionID_00006550,0.0
positionID_00006551,0.0
positionID_00006552,0.0
positionID_00006553,0.0
positionID_00006554,0.0
positionID_00006555,0.0
positionID_00006556,0.0
positionID_00006557,0.0
positionID_00006698,0.0
positionID_00006699,0.0
positionID_00006700,0.0
positionID_00006852,0.0
positionID_00000027,0.0
positionID_00006842,0.0
positionID_00006843,0.0
positionID_00006844,0.0
positionID_00006845,0.0
positionID_00006846,0.0
positionID_00006847,0.0
positionID_00006848,0.0
positionID_00006849,0.0
positionID_00006850,0.0
positionID_00006851,0.0
positionID_00006853,0.0
positionID_00006839,0.0
positionID_00006854,0.0
positionID_00006855,0.0
positionID_00006856,0.0
positionID_00006857,0.0
positionID_00006858,0.0
positionID_00006859,0.0
positionID_00006860,0.0
positionID_00006861,0.0
positionID_00006862,0.0
positionID_00006863,0.0
positionID_00006864,0.0
positionID_00006840,0.0
positionID_00006838,0.0
positionID_00006866,0.0
